D,lambda,tlength,ntherm,ntraj,naccu,c
3,1.145000e+00,1.000000e+00,5000,100000,1000,3.000000e+00

L,k,m,mAbs,m2,m2_V,m4
10,1.900000e-01,3.922524e+02,3.922524e+02,1.646000e+05,1.646000e+02,3.305827e+10
10,1.900000e-01,4.324063e+02,4.324063e+02,1.930721e+05,1.930721e+02,4.137462e+10
10,1.900000e-01,-5.268516e+01,3.497362e+02,1.384452e+05,1.384452e+02,2.459941e+10
10,1.900000e-01,-4.423837e+02,4.423837e+02,2.015171e+05,2.015171e+02,4.523552e+10
10,1.900000e-01,-4.282816e+02,4.282816e+02,1.879196e+05,1.879196e+02,3.850955e+10
10,1.900000e-01,-3.183507e+02,3.405406e+02,1.338812e+05,1.338812e+02,2.460455e+10
10,1.900000e-01,-4.277716e+02,4.277716e+02,1.940863e+05,1.940863e+02,4.485579e+10
10,1.900000e-01,-4.444360e+02,4.444360e+02,2.028387e+05,2.028387e+02,4.499612e+10
10,1.900000e-01,-4.249713e+02,4.249713e+02,1.937530e+05,1.937530e+02,4.439797e+10
10,1.900000e-01,-4.153226e+02,4.153226e+02,1.816939e+05,1.816939e+02,3.864143e+10
10,1.900000e-01,-2.409067e+02,3.339982e+02,1.302061e+05,1.302061e+02,2.466964e+10
10,1.900000e-01,2.699984e+02,2.756115e+02,1.061914e+05,1.061914e+02,1.974317e+10
10,1.900000e-01,-3.771804e+02,3.771995e+02,1.551868e+05,1.551868e+02,3.023910e+10
10,1.900000e-01,-4.449233e+02,4.449233e+02,2.049942e+05,2.049942e+02,4.747466e+10
10,1.900000e-01,-1.580640e+02,3.863242e+02,1.730238e+05,1.730238e+02,3.853564e+10
10,1.900000e-01,4.013069e+02,4.013069e+02,1.669488e+05,1.669488e+02,3.167624e+10
10,1.900000e-01,3.990067e+02,3.990067e+02,1.757632e+05,1.757632e+02,4.006390e+10
10,1.900000e-01,3.836181e+02,3.836181e+02,1.588146e+05,1.588146e+02,3.114158e+10
10,1.900000e-01,1.128133e+02,3.280236e+02,1.353223e+05,1.353223e+02,2.771354e+10
10,1.900000e-01,-3.907434e+02,3.907434e+02,1.602922e+05,1.602922e+02,3.000421e+10
10,1.900000e-01,-3.525555e+02,3.646410e+02,1.562680e+05,1.562680e+02,3.238074e+10
10,1.900000e-01,3.086547e+02,3.095914e+02,1.219082e+05,1.219082e+02,2.358436e+10
12,1.800000e-01,-2.597939e+01,1.494342e+02,3.436126e+04,1.988499e+01,3.296129e+09
12,1.800000e-01,-1.130284e+02,2.088854e+02,6.552442e+04,3.791923e+01,1.075161e+10
12,1.800000e-01,-9.019511e+01,1.739213e+02,4.742970e+04,2.744775e+01,5.639401e+09
12,1.800000e-01,-2.105272e+02,2.236311e+02,6.355043e+04,3.677687e+01,6.987420e+09
12,1.800000e-01,-8.533085e+01,1.381465e+02,2.859144e+04,1.654597e+01,2.025920e+09
12,1.800000e-01,-2.156990e+02,2.214201e+02,6.516168e+04,3.770931e+01,7.485917e+09
12,1.800000e-01,-1.221658e+02,2.102007e+02,5.606022e+04,3.244226e+01,5.650543e+09
12,1.800000e-01,6.454953e+01,1.661922e+02,4.081860e+04,2.362187e+01,3.881392e+09
12,1.800000e-01,-9.562095e+01,1.804364e+02,5.222256e+04,3.022139e+01,8.507523e+09
12,1.800000e-01,-4.870386e+01,1.528810e+02,3.783504e+04,2.189528e+01,4.538555e+09
12,1.800000e-01,8.112994e+01,1.381305e+02,2.647300e+04,1.532002e+01,1.571556e+09
12,1.800000e-01,1.429003e+00,1.297876e+02,2.617747e+04,1.514900e+01,2.012784e+09
12,1.800000e-01,-1.493123e+02,2.001086e+02,5.353228e+04,3.097933e+01,5.796386e+09
12,1.800000e-01,1.043443e+02,2.229840e+02,7.029492e+04,4.067993e+01,1.188717e+10
12,1.800000e-01,3.313894e+01,1.199024e+02,2.152275e+04,1.245529e+01,1.228697e+09
12,1.800000e-01,7.584022e+01,1.416356e+02,2.815646e+04,1.629425e+01,1.790656e+09
12,1.800000e-01,-9.355362e+01,1.432716e+02,2.963371e+04,1.714914e+01,2.007883e+09
12,1.800000e-01,1.163393e+02,1.824357e+02,4.915357e+04,2.844535e+01,5.911031e+09
12,1.800000e-01,-1.116556e+02,1.828939e+02,4.811976e+04,2.784708e+01,5.616766e+09
12,1.800000e-01,-2.738599e+01,1.913284e+02,5.205787e+04,3.012608e+01,6.136544e+09
12,1.800000e-01,-1.063117e+02,1.547571e+02,4.991777e+04,2.888760e+01,1.044402e+10
12,1.800000e-01,-1.382682e+02,1.997596e+02,5.607899e+04,3.245312e+01,6.771917e+09
12,1.800000e-01,-2.279804e+01,2.028022e+02,6.323447e+04,3.659402e+01,1.032168e+10
12,1.800000e-01,-1.406362e+02,2.146327e+02,6.367042e+04,3.684631e+01,8.494415e+09
12,1.800000e-01,-2.185906e+01,1.452867e+02,3.226215e+04,1.867023e+01,2.895453e+09
12,1.800000e-01,-2.477162e+01,1.802671e+02,5.029061e+04,2.910336e+01,7.412220e+09
12,1.800000e-01,6.356649e+01,1.464374e+02,3.232188e+04,1.870479e+01,2.597623e+09
12,1.800000e-01,-7.810927e+01,2.065534e+02,6.713833e+04,3.885320e+01,1.133515e+10
12,1.800000e-01,-2.525201e+02,2.754369e+02,9.715785e+04,5.622561e+01,1.634467e+10
12,1.800000e-01,7.791184e+01,2.238096e+02,6.875543e+04,3.978902e+01,9.379410e+09
12,1.800000e-01,9.658853e+00,1.631888e+02,4.095432e+04,2.370042e+01,4.326147e+09
12,1.800000e-01,-2.585894e+01,1.715657e+02,4.571882e+04,2.645765e+01,5.435795e+09
12,1.800000e-01,5.650974e+01,1.788895e+02,5.276183e+04,3.053347e+01,8.018090e+09
12,1.800000e-01,1.248630e+02,1.760585e+02,4.869606e+04,2.818059e+01,6.437033e+09
12,1.800000e-01,2.697435e+01,1.490010e+02,3.477973e+04,2.012716e+01,3.436626e+09
12,1.800000e-01,1.574708e+00,1.155864e+02,2.058539e+04,1.191284e+01,1.114733e+09
12,1.800000e-01,1.092962e+02,1.725475e+02,4.518677e+04,2.614975e+01,5.129131e+09
12,1.800000e-01,-1.043056e+02,1.366882e+02,2.666006e+04,1.542828e+01,1.664349e+09
12,1.800000e-01,8.750418e+01,1.683434e+02,4.974957e+04,2.879026e+01,9.482730e+09
12,1.800000e-01,-2.238211e+01,1.458235e+02,3.405280e+04,1.970648e+01,3.178460e+09
12,1.800000e-01,3.665058e+01,2.350471e+02,7.646497e+04,4.425056e+01,1.190451e+10
12,1.800000e-01,-1.739586e+01,1.391911e+02,3.247922e+04,1.879585e+01,3.283722e+09
12,1.800000e-01,3.294203e+01,1.691561e+02,4.327954e+04,2.504603e+01,4.703623e+09
12,1.800000e-01,-6.591622e+01,1.689624e+02,4.011579e+04,2.321516e+01,3.347446e+09
12,1.800000e-01,1.360842e+02,2.190788e+02,6.716542e+04,3.886888e+01,9.299671e+09
12,1.800000e-01,1.009550e+02,1.571817e+02,4.397725e+04,2.544980e+01,6.419731e+09
12,1.800000e-01,9.716772e+01,1.563254e+02,4.241748e+04,2.454715e+01,6.590625e+09
12,1.800000e-01,9.689673e+01,2.155783e+02,7.396276e+04,4.280252e+01,1.618903e+10
12,1.800000e-01,7.932206e+00,2.525415e+02,8.050278e+04,4.658725e+01,1.126328e+10
12,1.800000e-01,1.204964e+02,1.850133e+02,5.283912e+04,3.057819e+01,7.747377e+09
12,1.800000e-01,-1.118187e+02,1.814410e+02,4.563803e+04,2.641090e+01,4.526111e+09
12,1.800000e-01,1.109905e+02,1.897722e+02,4.992910e+04,2.889415e+01,4.958789e+09
12,1.800000e-01,1.256944e+02,1.934696e+02,5.146209e+04,2.978130e+01,5.494588e+09
12,1.800000e-01,-2.322119e+01,1.056057e+02,1.667063e+04,9.647352e+00,7.751213e+08
12,1.800000e-01,1.590709e+02,1.878138e+02,5.238414e+04,3.031490e+01,6.680193e+09
12,1.800000e-01,1.400158e+02,1.854338e+02,6.553304e+04,3.792421e+01,1.354596e+10
12,1.800000e-01,-1.457432e+02,2.102243e+02,6.410377e+04,3.709709e+01,9.872531e+09
12,1.800000e-01,8.997960e+01,2.239085e+02,7.018802e+04,4.061807e+01,9.970008e+09
12,1.800000e-01,-1.147912e+02,1.636756e+02,4.059292e+04,2.349127e+01,4.301443e+09
12,1.800000e-01,1.594159e+02,1.984581e+02,5.575628e+04,3.226637e+01,6.628512e+09
12,1.800000e-01,6.445568e+00,1.301371e+02,2.611179e+04,1.511099e+01,1.730748e+09
12,1.800000e-01,-1.331382e+02,1.644628e+02,4.146663e+04,2.399689e+01,3.974600e+09
12,1.800000e-01,-1.935933e+02,2.544122e+02,8.733723e+04,5.054238e+01,1.555969e+10
12,1.800000e-01,7.585082e+00,1.591503e+02,3.691404e+04,2.136229e+01,3.108569e+09
12,1.800000e-01,6.221278e+01,1.494073e+02,3.755784e+04,2.173486e+01,5.243349e+09
12,1.800000e-01,1.121549e+02,1.841242e+02,5.923920e+04,3.428194e+01,1.122849e+10
12,1.800000e-01,-2.258596e+02,2.340976e+02,7.513018e+04,4.347811e+01,1.137751e+10
12,1.800000e-01,1.935460e+01,1.053176e+02,1.718761e+04,9.946531e+00,7.970651e+08
12,1.800000e-01,-2.665273e+01,1.621280e+02,3.772660e+04,2.183252e+01,3.164658e+09
12,1.800000e-01,3.232960e+00,1.478319e+02,3.352105e+04,1.939876e+01,3.130744e+09
12,1.800000e-01,-5.228918e+01,1.817653e+02,4.980998e+04,2.882522e+01,6.023767e+09
12,1.800000e-01,1.488474e+02,2.237870e+02,7.440215e+04,4.305680e+01,1.133664e+10
12,1.800000e-01,-4.617971e+01,1.744952e+02,4.606838e+04,2.665994e+01,5.188649e+09
12,1.800000e-01,9.597064e+00,2.124232e+02,6.769337e+04,3.917440e+01,1.163686e+10
12,1.800000e-01,5.619546e+01,1.399627e+02,3.284389e+04,1.900688e+01,3.436678e+09
12,1.800000e-01,-2.134808e+02,2.368128e+02,7.802428e+04,4.515294e+01,1.251039e+10
12,1.800000e-01,8.997528e+01,1.627271e+02,3.379679e+04,1.955833e+01,2.094252e+09
12,1.800000e-01,-5.714381e-01,1.511881e+02,3.229623e+04,1.868995e+01,2.395968e+09
12,1.800000e-01,7.247637e+00,1.500500e+02,3.969325e+04,2.297063e+01,5.280003e+09
12,1.800000e-01,8.725028e+01,1.750778e+02,4.860733e+04,2.812924e+01,7.195920e+09
12,1.800000e-01,4.450353e+01,1.350935e+02,2.538740e+04,1.469178e+01,1.393838e+09
12,1.800000e-01,-1.413180e+02,1.954870e+02,5.700748e+04,3.299044e+01,7.779060e+09
12,1.800000e-01,-1.271378e+02,1.831563e+02,5.548108e+04,3.210711e+01,8.981183e+09
12,1.800000e-01,-5.653688e+01,1.092102e+02,1.948049e+04,1.127343e+01,1.179475e+09
12,1.800000e-01,6.014215e+01,1.416707e+02,3.479899e+04,2.013831e+01,4.510843e+09
12,1.800000e-01,6.977812e+00,1.852898e+02,4.471036e+04,2.587405e+01,3.644120e+09
12,1.800000e-01,1.308802e+02,1.828257e+02,5.084377e+04,2.942348e+01,6.627197e+09
12,1.800000e-01,-1.212744e+02,1.840910e+02,6.121830e+04,3.542726e+01,1.215324e+10
12,1.800000e-01,-1.035745e+02,1.655095e+02,3.750253e+04,2.170285e+01,2.944543e+09
12,1.800000e-01,-2.422871e+01,1.380005e+02,2.656177e+04,1.537140e+01,1.504606e+09
12,1.800000e-01,-1.352636e+02,1.713252e+02,4.165755e+04,2.410738e+01,3.734192e+09
12,1.800000e-01,-8.840317e+01,1.642059e+02,4.387198e+04,2.538888e+01,5.828096e+09
12,1.800000e-01,-4.438913e+01,1.513357e+02,3.363384e+04,1.946403e+01,2.675587e+09
12,1.800000e-01,6.744682e+01,2.034381e+02,6.769627e+04,3.917608e+01,1.309006e+10
12,1.800000e-01,1.384437e+02,1.897163e+02,4.570435e+04,2.644928e+01,3.854564e+09
12,1.800000e-01,-1.504707e+02,1.840787e+02,5.256391e+04,3.041893e+01,6.957769e+09
12,1.800000e-01,-1.408293e+02,1.792325e+02,5.318165e+04,3.077642e+01,7.851022e+09
12,1.800000e-01,-1.131973e+01,1.335401e+02,2.695650e+04,1.559983e+01,1.794549e+09
12,1.800000e-01,-1.058765e+02,1.785699e+02,4.825264e+04,2.792398e+01,6.168966e+09
12,1.800000e-01,-4.765685e+01,1.648101e+02,4.067910e+04,2.354115e+01,4.332729e+09
12,1.812500e-01,2.790006e+02,2.790349e+02,9.173986e+04,5.309020e+01,1.303922e+10
12,1.812500e-01,-1.042867e+02,2.296114e+02,6.870831e+04,3.976175e+01,9.340979e+09
12,1.812500e-01,7.973166e+00,1.303262e+02,3.125617e+04,1.808806e+01,3.966683e+09
12,1.812500e-01,1.913644e+02,2.171086e+02,6.754305e+04,3.908741e+01,9.689211e+09
12,1.812500e-01,1.733143e+02,2.505770e+02,8.910703e+04,5.156657e+01,1.843115e+10
12,1.812500e-01,1.539946e+02,1.800818e+02,5.112167e+04,2.958430e+01,6.156269e+09
12,1.812500e-01,6.291698e+01,1.753122e+02,4.261503e+04,2.466148e+01,3.577393e+09
12,1.812500e-01,-5.540775e+01,1.965874e+02,5.984662e+04,3.463346e+01,9.825302e+09
12,1.812500e-01,-6.456790e+01,1.585951e+02,3.259760e+04,1.886435e+01,1.939374e+09
12,1.812500e-01,-2.308932e+01,1.888097e+02,5.331175e+04,3.085171e+01,7.296035e+09
12,1.812500e-01,-2.694287e+02,2.870532e+02,1.015489e+05,5.876671e+01,1.708169e+10
12,1.812500e-01,-2.514458e+01,1.392692e+02,2.885198e+04,1.669675e+01,2.124849e+09
12,1.812500e-01,-9.578276e+01,1.873427e+02,4.926496e+04,2.850982e+01,5.575256e+09
12,1.812500e-01,1.297187e+02,2.066563e+02,5.923001e+04,3.427662e+01,7.516997e+09
12,1.812500e-01,1.874236e+02,2.380865e+02,8.462985e+04,4.897561e+01,1.614708e+10
12,1.812500e-01,-1.413762e+02,1.874481e+02,5.096020e+04,2.949086e+01,5.817897e+09
12,1.812500e-01,-5.945835e+01,1.460681e+02,3.155099e+04,1.825868e+01,2.620298e+09
12,1.812500e-01,-5.124202e+01,1.106470e+02,1.844737e+04,1.067556e+01,9.397071e+08
12,1.812500e-01,-1.360401e+02,1.916581e+02,5.668089e+04,3.280144e+01,8.502653e+09
12,1.812500e-01,-1.711020e+02,2.311206e+02,6.848063e+04,3.962999e+01,9.745977e+09
12,1.812500e-01,-1.527323e+02,2.625360e+02,9.875144e+04,5.714782e+01,2.342286e+10
12,1.812500e-01,7.732987e+01,1.133070e+02,2.163729e+04,1.252158e+01,1.488766e+09
12,1.812500e-01,-1.868771e+02,2.578690e+02,9.020225e+04,5.220037e+01,1.673887e+10
12,1.812500e-01,3.654933e+01,2.127389e+02,6.430102e+04,3.721124e+01,8.478286e+09
12,1.812500e-01,1.737289e+02,2.331151e+02,8.248101e+04,4.773207e+01,1.545217e+10
12,1.812500e-01,4.118213e+01,1.325275e+02,2.616780e+04,1.514340e+01,1.680043e+09
12,1.812500e-01,1.380293e+02,2.184751e+02,6.195870e+04,3.585573e+01,7.424586e+09
12,1.812500e-01,-1.590154e+02,2.259610e+02,8.006456e+04,4.633366e+01,1.809306e+10
12,1.812500e-01,5.054966e+01,1.387356e+02,2.964576e+04,1.715611e+01,2.435522e+09
12,1.812500e-01,1.205350e+02,1.980044e+02,5.646595e+04,3.267705e+01,7.220213e+09
12,1.812500e-01,-9.006759e+01,1.448934e+02,2.776333e+04,1.606674e+01,1.625742e+09
12,1.812500e-01,5.431674e+01,2.444542e+02,8.159892e+04,4.722160e+01,1.358607e+10
12,1.812500e-01,4.646856e+01,1.496372e+02,3.409369e+04,1.973015e+01,2.867923e+09
12,1.812500e-01,1.708046e+02,2.976955e+02,1.121316e+05,6.489099e+01,2.149043e+10
12,1.812500e-01,-1.669686e+02,1.814208e+02,4.311008e+04,2.494796e+01,3.386606e+09
12,1.812500e-01,-2.121765e+02,2.161176e+02,5.946010e+04,3.440978e+01,6.577553e+09
12,1.812500e-01,-1.288633e+02,1.794052e+02,4.564421e+04,2.641448e+01,4.527124e+09
12,1.812500e-01,1.201474e+00,1.915251e+02,4.905919e+04,2.839073e+01,4.510182e+09
12,1.812500e-01,-3.215575e+01,3.329670e+02,1.475240e+05,8.537267e+01,4.150147e+10
12,1.812500e-01,-1.175940e+02,2.043641e+02,5.481878e+04,3.172383e+01,5.726231e+09
12,1.812500e-01,2.961687e+02,3.031223e+02,1.169252e+05,6.766502e+01,2.402131e+10
12,1.812500e-01,7.061017e+01,2.089616e+02,6.499207e+04,3.761115e+01,1.014662e+10
12,1.812500e-01,-2.344794e+00,1.659224e+02,4.039649e+04,2.337760e+01,3.816455e+09
12,1.812500e-01,9.769297e+00,2.604418e+02,8.988082e+04,5.201436e+01,1.516614e+10
12,1.812500e-01,1.653251e+02,2.130357e+02,6.126321e+04,3.545324e+01,8.510328e+09
12,1.812500e-01,4.779406e+01,2.075723e+02,6.683099e+04,3.867534e+01,1.330325e+10
12,1.812500e-01,-1.819165e+01,1.487189e+02,3.515132e+04,2.034220e+01,3.238201e+09
12,1.812500e-01,-5.173834e+01,1.971889e+02,5.219975e+04,3.020819e+01,5.974301e+09
12,1.812500e-01,-2.395440e+02,2.444057e+02,8.113008e+04,4.695028e+01,1.274617e+10
12,1.812500e-01,4.329591e+01,2.207991e+02,7.481601e+04,4.329630e+01,1.341558e+10
12,1.812500e-01,-7.351497e+01,1.813439e+02,4.849555e+04,2.806455e+01,5.218663e+09
12,1.812500e-01,-2.618827e+02,2.830926e+02,1.041980e+05,6.029978e+01,2.089708e+10
12,1.812500e-01,3.109200e+01,1.648111e+02,4.054436e+04,2.346317e+01,4.057599e+09
12,1.812500e-01,-1.235764e+01,1.572708e+02,4.068579e+04,2.354502e+01,4.603889e+09
