alpha_s,top_quark_mass,energy,upper_bound_inc,upper_bound_dec
0.118,172.5,6500,0.1,0.05

theta,x1,x2
0.282586,0.0407236,0.233669
0.936887,0.0460449,0.0229059
0.802072,0.0979714,0.0156696
0.907495,0.01566,0.205985
0.923015,0.0927388,0.0592034
0.752929,0.0181617,0.13732
0.467093,0.0685188,0.0135058
0.574884,0.228345,0.0294348
0.97175,0.0258266,0.0345159
0.944091,0.0425583,0.071615
0.630849,0.0332626,0.0296393
0.140641,0.0568932,0.0239928
0.716493,0.0471068,0.0273659
0.309645,0.115973,0.0709291
0.286706,0.153923,0.0196012
0.733117,0.0300499,0.219054
0.556737,0.0451573,0.0372031
0.891291,0.0286507,0.111465
0.525644,0.0206507,0.0421416
0.912687,0.0232707,0.0435611
0.35899,0.0180909,0.0660066
0.352055,0.0604124,0.019098
0.285678,0.0129478,0.0582994
0.580061,0.0337546,0.0726553
0.907532,0.0371737,0.0430324
0.0505988,0.124066,0.028553
0.238237,0.0292965,0.0276842
0.315399,0.0164468,0.0636122
0.556018,0.030239,0.0684959
0.573038,0.0552334,0.02555
0.869907,0.0155722,0.0819025
0.570355,0.0226884,0.0470678
0.726533,0.0840505,0.0927002
0.342015,0.0161087,0.298418
0.776207,0.040433,0.0414568
0.520774,0.0532473,0.0247599
0.666424,0.0226033,0.0856807
0.48224,0.0490868,0.027847
0.738708,0.029311,0.0395783
0.142356,0.0245438,0.101247
0.227127,0.0581404,0.0475111
0.84192,0.0606879,0.0136838
0.20854,0.0646689,0.0320262
0.835059,0.0949445,0.0219737
0.130889,0.0248601,0.0447318
0.604746,0.0540628,0.0301551
0.898677,0.0317675,0.205482
0.78666,0.0621898,0.0221078
0.118283,0.108953,0.0113896
0.552705,0.0353507,0.0358452
0.478102,0.159921,0.0357944
0.844568,0.0488213,0.0300295
0.341486,0.0522531,0.0162983
0.191999,0.185099,0.0199748
0.282169,0.0641442,0.0485624
0.404395,0.0169315,0.0566673
0.491285,0.044356,0.0461549
0.689154,0.0369883,0.096114
0.528908,0.0552998,0.0270025
0.50423,0.0696533,0.0302022
0.224541,0.0338109,0.040382
0.28451,0.0877936,0.0239602
0.473299,0.0233774,0.0841252
0.818445,0.261135,0.040268
0.797244,0.0318508,0.0295283
0.802132,0.040548,0.0222435
0.535056,0.0145716,0.0524526
0.742187,0.167544,0.0164296
0.506773,0.0426565,0.0514232
0.840456,0.0564425,0.0215026
0.523002,0.0150406,0.0503371
0.500979,0.0478923,0.0425866
0.754515,0.0540126,0.0232329
0.725016,0.109666,0.0510281
0.0436186,0.0149278,0.0836196
0.232209,0.0183379,0.0584918
0.907072,0.0846295,0.0170238
0.86586,0.0468865,0.0227699
0.772182,0.0323618,0.0641079
0.285099,0.0772549,0.0155407
0.851061,0.0335312,0.0358306
0.421875,0.0365079,0.0529985
0.861838,0.0205239,0.043856
0.940229,0.0908841,0.0202692
0.670677,0.0914129,0.0300822
0.853985,0.0572062,0.0353672
0.736776,0.139084,0.0153647
0.0325355,0.0467567,0.04248
0.328055,0.0449438,0.0166432
0.93278,0.0741896,0.0363759
0.540921,0.0285168,0.0582643
0.379368,0.0914002,0.0153257
0.713405,0.0205907,0.0406867
0.624032,0.0668466,0.0201275
0.366309,0.0284401,0.0386264
0.859995,0.193447,0.0153075
0.376462,0.0498536,0.0933656
0.67795,0.0341885,0.0632975
0.273483,0.0622068,0.0150676
0.673718,0.0515769,0.0183339
0.172015,0.0445575,0.0247492
0.0108283,0.0180871,0.162116
0.627586,0.0403405,0.0282007
0.219134,0.0139935,0.188783
0.65521,0.0665277,0.0166994
0.546354,0.0277953,0.0373621
0.533159,0.085368,0.0354648
0.265787,0.0369639,0.0251064
0.172464,0.0751294,0.0159874
0.61004,0.0267195,0.037214
0.243271,0.0443417,0.0377843
0.290455,0.0581928,0.0130708
0.980821,0.0157157,0.146163
0.255074,0.0237175,0.053911
0.592011,0.0164721,0.0516755
0.0556095,0.0673167,0.0244518
0.310077,0.0242052,0.0459982
0.40074,0.118458,0.018263
0.343053,0.0460222,0.0200353
0.0944743,0.0320463,0.0318571
0.0415038,0.0977959,0.0153735
0.0916883,0.0260946,0.172282
0.199528,0.0414755,0.0227749
0.071593,0.077827,0.016385
0.164087,0.0305597,0.0522243
0.807461,0.185898,0.0243506
0.445899,0.0181301,0.0449123
0.251639,0.0588946,0.0359819
0.36184,0.0758757,0.0256852
0.229939,0.0295088,0.0324648
0.888,0.0160567,0.0628842
0.743477,0.238582,0.0213196
0.0813889,0.0401009,0.0398838
0.193201,0.04645,0.044949
0.0470782,0.0482007,0.0180128
0.0962064,0.0254148,0.178219
0.820147,0.0957561,0.0164459
0.856248,0.0581217,0.0399371
0.66281,0.0218355,0.0805591
0.106094,0.0354121,0.0524345
0.822375,0.0603505,0.013574
0.218699,0.0425836,0.0276145
0.926356,0.0484866,0.0186104
0.958599,0.0282057,0.0920422
0.188348,0.0537603,0.0202632
0.823643,0.0469769,0.02768
0.0867571,0.0372482,0.0365866
0.90656,0.100425,0.018748
0.322859,0.0649595,0.0210814
0.18281,0.101494,0.0136432
0.927552,0.0661543,0.0373872
0.663323,0.0599784,0.0171809
0.880639,0.041179,0.0366205
0.555523,0.0161874,0.0438613
0.0946007,0.0262831,0.0988549
0.812386,0.0364064,0.0287712
0.896843,0.0180178,0.0488181
0.355409,0.0333915,0.0810601
0.451078,0.0127233,0.067432
0.226086,0.0205879,0.0615389
0.11789,0.195001,0.0495851
0.241738,0.144353,0.0140477
0.55719,0.0209629,0.0569229
0.131313,0.0612746,0.0909296
0.287965,0.159675,0.0233669
0.466424,0.0197028,0.0414456
0.332223,0.0267528,0.0417567
0.259577,0.018665,0.0675719
0.26487,0.0645432,0.0210615
0.740092,0.0401734,0.0933085
0.171502,0.0416098,0.092646
0.329403,0.0366664,0.0989434
0.315223,0.0279996,0.0563624
0.233727,0.131146,0.0332241
0.294922,0.0745727,0.017048
0.691366,0.130809,0.0648087
0.243497,0.0525282,0.0846322
0.536852,0.0429128,0.0267287
0.549359,0.127889,0.0147192
0.0708217,0.0611416,0.0246574
0.494595,0.0223107,0.0419906
0.246675,0.0277036,0.0343007
0.791461,0.0172567,0.0419509
0.0798548,0.0731278,0.0211626
0.861745,0.0544044,0.0259649
0.165219,0.0504687,0.0180027
0.314212,0.0339352,0.0253818
0.318092,0.0329679,0.0665639
0.140298,0.0462445,0.039144
0.738007,0.0536591,0.0144278
0.982134,0.0539134,0.0263074
0.589471,0.11253,0.0347108
0.84142,0.0187885,0.0594264
0.717128,0.184872,0.0154473
0.13323,0.196835,0.0191281
0.590146,0.0268581,0.0322647
0.560157,0.0220294,0.0647842
0.0357355,0.0204036,0.0600012
0.180429,0.0496666,0.0452865
0.0958994,0.145486,0.02405
0.375467,0.0418768,0.0557607
0.77458,0.0255146,0.0708875
0.0830404,0.118682,0.016614
0.18545,0.0304318,0.0342429
0.263677,0.0203663,0.0444314
0.689303,0.0571955,0.0272513
0.503505,0.0381024,0.0230312
0.540957,0.0210728,0.0925101
0.469298,0.0582256,0.0172262
0.851599,0.0367058,0.0302466
0.890977,0.0250977,0.111793
0.642459,0.0310148,0.0298406
0.16023,0.0447838,0.0627652
0.644287,0.0361369,0.0386171
0.784133,0.0354043,0.165803
0.184829,0.0185389,0.0827266
0.537271,0.0350225,0.0778515
0.862586,0.0242791,0.0704571
0.920031,0.0182667,0.0639937
0.697343,0.0131326,0.0707186
0.158611,0.0288371,0.0290488
0.0793607,0.0574848,0.0267768
0.194233,0.0459233,0.249439
0.548825,0.0233991,0.0662546
0.841174,0.0201608,0.0520246
0.647466,0.0371437,0.0408602
0.682728,0.0312305,0.0553983
0.323023,0.0207987,0.0546356
0.629834,0.0759478,0.0249875
0.56577,0.0443284,0.0567415
0.813068,0.133972,0.0204571
0.784041,0.0283292,0.0634045
0.848684,0.0937802,0.0223308
0.448355,0.0233335,0.0408231
0.402866,0.0606104,0.0209501
0.761306,0.0316186,0.0498
0.820796,0.0498141,0.0348956
0.697714,0.0903254,0.0245581
0.139658,0.0272812,0.0452739
0.161291,0.0891764,0.0260245
0.480197,0.0464195,0.0563818
0.193942,0.0570674,0.0411823
0.298663,0.029206,0.0968615
0.495486,0.040034,0.0184155
0.777356,0.0843016,0.0521543
0.362884,0.056206,0.0549644
0.104951,0.0358592,0.0381693
0.248751,0.0237384,0.0918126
0.306072,0.0361491,0.0356562
0.853675,0.0594323,0.0249956
0.0792712,0.0677125,0.025949
0.844768,0.0232289,0.0745239
0.884326,0.0265345,0.0472902
0.467773,0.0247487,0.0839504
0.616472,0.0187877,0.056079
0.676167,0.0253488,0.0816395
0.266137,0.0204836,0.0544897
0.414767,0.0405233,0.0193615
0.657938,0.154514,0.0233267
0.465558,0.072723,0.0669201
0.234312,0.0193009,0.0650066
0.877666,0.0422789,0.0318552
0.545823,0.0300403,0.129406
0.110417,0.042893,0.0816888
0.38426,0.0703704,0.0285292
0.192551,0.0144114,0.0552961
0.0797569,0.113549,0.0249623
0.733029,0.0210441,0.0788537
0.438507,0.29713,0.0123084
0.110492,0.0947472,0.0177594
0.0714748,0.0194933,0.0927575
0.370037,0.0255209,0.0310819
0.388333,0.0809727,0.0183321
0.130662,0.0169431,0.0870224
0.175568,0.0259094,0.0593239
0.410389,0.0521979,0.165367
0.55392,0.0709691,0.0297059
0.608076,0.0303087,0.127655
0.825254,0.0533742,0.0249788
0.516337,0.0257293,0.0509175
0.16026,0.0178376,0.0681856
0.849766,0.0384221,0.0409694
0.44139,0.0690868,0.0348819
0.813549,0.0346118,0.0639361
0.258942,0.0579149,0.0160241
0.24684,0.107261,0.0585058
0.690429,0.0160101,0.0535423
0.660855,0.0437955,0.0474586
0.866338,0.0734011,0.0238755
0.101987,0.176081,0.0179536
0.809357,0.0359878,0.0385382
0.807701,0.0189839,0.050657
0.372012,0.0209663,0.0523193
0.152276,0.0220787,0.0397746
0.205355,0.0202267,0.0520134
0.150264,0.0311077,0.0323498
0.249985,0.0299712,0.109798
0.519308,0.0324526,0.0279959
0.158829,0.0208459,0.0417353
0.681115,0.0290013,0.0919387
0.364666,0.0414369,0.0177152
0.589194,0.0352989,0.124272
0.637689,0.0181117,0.0462071
0.626227,0.0601076,0.0164432
0.858777,0.0762591,0.0277875
0.190786,0.0488758,0.0440433
0.571963,0.0348844,0.0502295
0.451836,0.0450059,0.0667709
0.230361,0.139158,0.0141085
0.764011,0.0152358,0.107421
0.428108,0.0632495,0.0309568
0.763027,0.0513525,0.0417339
0.892924,0.0485021,0.0410715
0.756458,0.0339959,0.0256529
0.40137,0.0558343,0.0601819
0.705196,0.0271157,0.0420134
0.630181,0.0249199,0.0335062
0.768283,0.0185733,0.0520034
0.0547806,0.153547,0.0474857
0.141242,0.0293025,0.0373841
0.893303,0.0471875,0.0219885
0.10922,0.0246204,0.0411706
0.902786,0.0231568,0.0374592
0.281644,0.06493,0.129833
0.873351,0.081384,0.122823
0.197968,0.0768364,0.0277068
0.708111,0.0568719,0.0178443
0.231532,0.0933838,0.0149766
0.194013,0.0238352,0.0562757
0.393141,0.0387633,0.0949097
0.0961069,0.0643257,0.0383879
0.593439,0.0272818,0.0556711
0.903395,0.0141285,0.0921588
0.424764,0.056311,0.0244956
0.798293,0.0198212,0.0784964
0.461662,0.0358278,0.0352496
0.15555,0.0614668,0.0205501
0.487976,0.0303724,0.0416837
0.942358,0.0939614,0.028932
0.497202,0.0208445,0.0425041
0.0480685,0.021245,0.0442691
0.943254,0.0390621,0.0766579
0.642813,0.0655344,0.116089
0.806198,0.0526762,0.0233148
0.761421,0.0416486,0.0719084
0.952788,0.113274,0.0160331
0.519603,0.0310821,0.071398
0.198154,0.0507481,0.0423625
0.152215,0.0283803,0.100313
0.186639,0.0681134,0.0202536
0.0956457,0.0781304,0.0188804
0.752134,0.085421,0.04344
0.0753921,0.0627593,0.0218831
0.789382,0.0428703,0.0336033
0.564766,0.0130589,0.059146
0.485526,0.0342966,0.0470235
0.315499,0.0560926,0.0218834
0.744418,0.035975,0.0272549
0.763584,0.11099,0.0373156
0.658148,0.0559973,0.0192541
0.136877,0.0797789,0.0206138
0.961899,0.0972453,0.0186374
0.23745,0.0380015,0.0336557
0.500176,0.0473415,0.0304526
0.817674,0.115135,0.0337857
0.296128,0.099522,0.0165536
0.105922,0.0288282,0.0466928
0.315225,0.0744654,0.0150905
0.343266,0.0165524,0.0901751
0.678006,0.0815168,0.0162512
0.0570155,0.0800989,0.0311237
0.605614,0.161686,0.0169553
0.739499,0.0210033,0.050559
0.871439,0.0224269,0.0834235
0.522495,0.0501297,0.0291202
0.755977,0.0228337,0.0728111
0.378625,0.0218289,0.173239
0.851887,0.166341,0.0420444
0.29679,0.0232155,0.0443185
0.786725,0.0750031,0.0284652
0.267556,0.0704719,0.0347447
0.451654,0.117375,0.0264662
0.21385,0.0265265,0.145483
0.39602,0.112418,0.0164847
0.140462,0.0736032,0.0409994
0.147687,0.0367542,0.020616
0.825087,0.0142029,0.144455
0.492441,0.0315121,0.0556803
0.779183,0.0233513,0.172486
0.148266,0.0518506,0.0220883
0.101854,0.0399906,0.0500471
0.74389,0.0269474,0.163501
0.725171,0.120469,0.0479263
0.176408,0.0146863,0.0675585
0.198297,0.0669681,0.0493778
0.359382,0.129463,0.0360364
0.537722,0.0322874,0.0326451
0.211706,0.0343125,0.0535219
0.795971,0.0323331,0.024233
0.202202,0.0469162,0.0554216
0.919237,0.021909,0.0652043
0.282874,0.0135249,0.0922157
0.95981,0.0293631,0.0854137
0.799545,0.0519468,0.0469071
0.387952,0.0273859,0.0303977
0.251128,0.0826708,0.0133826
0.641451,0.0276526,0.0307622
0.84916,0.0111459,0.072243
0.243438,0.048988,0.0331677
0.826771,0.0171962,0.0816007
0.806335,0.0184802,0.048474
0.145409,0.035918,0.143366
0.0411874,0.0272938,0.100996
0.579707,0.0228291,0.0586421
0.754233,0.0680098,0.0421128
0.469026,0.0474844,0.164414
0.302464,0.157776,0.02142
0.704412,0.0253323,0.0388941
0.951426,0.0348341,0.196232
0.310897,0.0195701,0.0710755
0.124824,0.0853568,0.0196466
0.838123,0.0275515,0.0925296
0.7825,0.0170704,0.0668753
0.65162,0.045235,0.0529004
0.84119,0.0322556,0.0358934
0.488022,0.0130652,0.173448
0.118868,0.0358362,0.116037
0.625466,0.068676,0.0261037
0.663605,0.0546357,0.0368315
0.337509,0.133331,0.0890936
0.931509,0.14975,0.0356781
0.285404,0.0597696,0.0385833
0.139503,0.046636,0.0350792
0.260744,0.0357549,0.0478632
0.0793009,0.031371,0.0412961
0.0972394,0.043574,0.0293329
0.229854,0.0540367,0.0227357
0.798423,0.156703,0.0186625
0.6366,0.0905347,0.0501733
0.302117,0.0425089,0.0288478
0.778728,0.101475,0.0152819
0.577506,0.187858,0.0133453
0.218951,0.115879,0.0464928
0.824886,0.0562337,0.0195456
0.72488,0.0868948,0.0329938
0.279305,0.063322,0.0182684
0.801189,0.0352156,0.026603
0.675947,0.0289316,0.0562921
0.336242,0.0457644,0.0515499
0.688479,0.0162702,0.0624638
0.169076,0.0676242,0.0174599
0.233853,0.0395008,0.019246
0.202972,0.0370098,0.043363
0.686759,0.0974554,0.0292615
0.627658,0.0388904,0.032851
0.130693,0.0334593,0.126434
0.545147,0.0578793,0.0193906
0.18917,0.017057,0.168482
0.668026,0.0346934,0.0368713
0.525954,0.0370688,0.0247008
0.846441,0.0184094,0.078655
0.062737,0.0149833,0.0729364
0.814048,0.0157967,0.091395
0.267438,0.0710948,0.0131912
0.688216,0.0268543,0.147517
0.101844,0.0164278,0.0764643
0.815425,0.0390563,0.0315492
0.715502,0.0763761,0.0210833
0.118629,0.0158081,0.0910113
0.867846,0.0318745,0.0280679
0.195699,0.0193375,0.0540305
0.192884,0.0168576,0.0863624
0.423101,0.0262871,0.0381942
0.934203,0.0645998,0.01495
0.76569,0.0703644,0.0235798
0.561665,0.0626349,0.0134608
0.510403,0.0460582,0.0184354
0.497684,0.0193913,0.100796
0.47695,0.0613807,0.029633
0.590677,0.0440691,0.0186169
0.227512,0.169565,0.0289487
0.29444,0.0271121,0.037051
0.704385,0.0624959,0.112127
0.529409,0.104486,0.0264008
0.813236,0.045923,0.0688742
0.678319,0.0379653,0.0275816
0.165593,0.0439648,0.0552141
0.161507,0.105105,0.0199094
0.7987,0.0381184,0.0295378
0.359732,0.0425409,0.0221042
0.411075,0.0234664,0.0612272
0.189644,0.0332853,0.0305247
0.422919,0.156691,0.0230058
0.239877,0.0549314,0.0407292
0.284482,0.0775497,0.0624945
0.76478,0.270156,0.0135811
0.436401,0.0550524,0.0288184
0.266331,0.0479444,0.0312093
0.302379,0.0678835,0.0197099
0.255691,0.0279334,0.039727
0.611546,0.0961285,0.0284216
0.8967,0.0204079,0.0493626
0.217235,0.132561,0.0259135
0.542625,0.0112854,0.0799945
0.709975,0.0307943,0.0394912
0.322293,0.0647826,0.070058
0.744291,0.0547868,0.0221232
0.0977257,0.0700255,0.0200267
0.508116,0.0314295,0.0315308
0.567218,0.0198832,0.046805
0.210766,0.0246441,0.0840504
0.40597,0.022812,0.036985
0.777476,0.0841871,0.0162571
0.825071,0.0881456,0.0256133
0.568105,0.0229538,0.0503864
0.528476,0.0430252,0.0173097
0.240717,0.0375096,0.269991
0.228546,0.131073,0.0409561
0.389866,0.0291551,0.138938
0.205383,0.0358446,0.0295206
0.185341,0.017149,0.124291
0.786004,0.0312581,0.0626205
0.0713962,0.0559258,0.018468
0.599313,0.0559359,0.0276513
0.443454,0.0189643,0.135838
0.902778,0.0488136,0.024414
0.904319,0.0422576,0.0232197
0.465263,0.0377332,0.0197837
0.818404,0.0723967,0.0733401
0.882715,0.0214716,0.048022
0.691369,0.0864258,0.0282836
0.227259,0.0654409,0.0249071
0.622058,0.0169378,0.144466
0.503925,0.03798,0.0412097
0.15945,0.208106,0.0254913
0.00612643,0.0325704,0.117954
0.952232,0.184309,0.0175396
0.1908,0.267453,0.0408124
0.80016,0.0293512,0.145531
0.622417,0.0162201,0.0707521
0.612915,0.0256896,0.0665319
0.531781,0.0617551,0.0205065
0.52019,0.0240216,0.0465579
0.465521,0.0454108,0.0284636
0.217534,0.0219286,0.0742667
0.0807955,0.0350521,0.0608697
0.756309,0.0437693,0.0344975
0.700884,0.015563,0.116096
0.6726,0.0327895,0.0444647
0.0944482,0.0374795,0.0259564
0.169231,0.173166,0.0342587
0.154675,0.0402228,0.0654222
0.147543,0.045239,0.0354382
0.680966,0.0178893,0.0713212
0.758338,0.0482597,0.0237593
0.685311,0.100507,0.0138965
0.755279,0.0156897,0.0744908
0.224593,0.0239477,0.0538556
0.131279,0.0431921,0.0623953
0.927528,0.040991,0.0294971
0.140299,0.0567816,0.0192568
0.239612,0.0377108,0.0430336
0.314609,0.0381219,0.050558
0.26693,0.0263053,0.0279665
0.621094,0.0455009,0.026651
0.639506,0.21976,0.0242911
0.258857,0.0296212,0.0380609
0.247956,0.154484,0.0151201
0.818282,0.0337387,0.0627127
0.816732,0.0341884,0.0436853
0.516658,0.0252879,0.0369284
0.105364,0.0636671,0.0349581
0.798134,0.0712582,0.0161666
0.697304,0.0310367,0.0479472
0.0983261,0.121121,0.0242754
0.79099,0.037912,0.0348976
0.369999,0.0135793,0.0712929
0.194109,0.0363935,0.0330577
0.588519,0.0231009,0.0493194
0.784105,0.0667566,0.0278953
0.691965,0.023385,0.0485297
0.883469,0.0406556,0.116448
0.289831,0.0122498,0.0886791
0.224914,0.0167185,0.118447
0.934521,0.014921,0.0575181
0.0158197,0.0141585,0.133267
0.0258184,0.0563525,0.0466359
0.540728,0.0589266,0.0213668
0.335353,0.0322639,0.0271571
0.679417,0.0425562,0.0261984
0.750326,0.0578266,0.0273989
0.571152,0.0548829,0.0156899
0.770194,0.0570835,0.0253408
0.463459,0.0409848,0.0521693
0.806695,0.0342028,0.0407652
0.895076,0.0196985,0.105782
0.271595,0.0757312,0.0263631
0.175172,0.055397,0.0607145
0.311911,0.074439,0.0461468
0.825914,0.0395631,0.036589
0.555755,0.029892,0.0290209
0.63923,0.0729757,0.0270109
0.255866,0.316318,0.0430068
0.945197,0.0208496,0.0892559
0.581961,0.136964,0.0275027
0.80378,0.137361,0.125821
0.489843,0.0494192,0.0569395
0.775075,0.0314522,0.0358042
0.152808,0.0360806,0.05445
0.287621,0.218354,0.0293042
0.6392,0.042344,0.0550399
0.260341,0.0496984,0.0212253
0.728926,0.0202169,0.114433
0.880334,0.0358319,0.0378931
0.0693075,0.0462107,0.0776293
0.497855,0.0374578,0.0193916
0.195896,0.0419077,0.025518
0.919678,0.0285461,0.0879712
0.29474,0.058548,0.0339023
0.733936,0.110517,0.0151969
0.728947,0.0375553,0.021452
0.146808,0.0835045,0.0323892
0.19541,0.0634949,0.0217214
0.157693,0.10797,0.0219713
0.79425,0.0217924,0.0865944
0.405619,0.0493612,0.0457354
0.656764,0.0338412,0.0302239
0.393381,0.0716257,0.0301711
0.0291015,0.0767413,0.0369949
0.836894,0.0373457,0.0308066
0.263481,0.062822,0.0265406
0.376843,0.0646717,0.0427227
0.581557,0.0482028,0.0167658
0.705832,0.0672988,0.0593223
0.144885,0.0385576,0.018815
0.298909,0.0370658,0.0504337
0.236808,0.0670684,0.0220778
0.538004,0.133545,0.0146684
0.655459,0.0201018,0.0612241
0.256076,0.038682,0.0554819
0.214377,0.0180263,0.19319
0.83238,0.0690917,0.0156245
0.77941,0.0254887,0.040748
0.750538,0.0490048,0.0500776
0.93465,0.0163883,0.0865643
0.728547,0.0226459,0.0335428
0.14117,0.0129436,0.0921184
0.0115707,0.0867955,0.0567377
0.0252666,0.0295294,0.0662522
0.41852,0.0482989,0.0227657
0.899859,0.0467044,0.175619
0.651849,0.0477962,0.0183345
0.449147,0.0389064,0.0392828
0.745264,0.029576,0.0377881
0.820317,0.0526013,0.0156565
0.231001,0.0338804,0.055064
0.246137,0.020828,0.0432312
0.772586,0.0253629,0.0568689
0.0715467,0.0227031,0.0713882
0.79327,0.044676,0.03723
0.636543,0.0503298,0.02744
0.740143,0.0261653,0.0510456
0.15665,0.0551368,0.0199931
0.170838,0.0630902,0.0201007
0.532017,0.0201583,0.0552173
0.793577,0.0127297,0.113347
0.549283,0.189465,0.0239754
0.804559,0.0342057,0.0493667
0.17585,0.0529794,0.0139253
0.196871,0.0231773,0.0790628
0.111983,0.0632967,0.0355683
0.785727,0.058173,0.03566
0.96613,0.0513658,0.034219
0.985321,0.041613,0.0639707
0.758209,0.0417581,0.0306479
0.582862,0.0613587,0.0462169
0.904435,0.0147651,0.0594594
0.155929,0.0517642,0.0638812
0.679396,0.104639,0.0269231
0.667213,0.0140765,0.0897509
0.40485,0.0286773,0.0963518
0.729165,0.0716315,0.0345526
0.245912,0.0729744,0.035326
0.451848,0.0191076,0.0465214
0.343542,0.0360345,0.0244422
0.676053,0.0496723,0.0173651
0.411762,0.0354804,0.0237851
0.265284,0.0412007,0.0277579
0.525974,0.0202121,0.0771165
0.101662,0.0158351,0.144126
0.134649,0.024036,0.0439571
0.53378,0.0196812,0.0596011
0.933638,0.0338073,0.0486853
0.126452,0.0448279,0.0560951
0.411929,0.0168002,0.117611
0.797685,0.0139831,0.0918207
0.297251,0.0897459,0.0464729
0.89667,0.0377611,0.166048
0.707348,0.114119,0.062634
0.165299,0.0356174,0.0476513
0.917609,0.033266,0.0386382
0.841724,0.0452362,0.048246
0.111166,0.0304945,0.0445629
0.344882,0.0326582,0.0436967
0.762614,0.0374518,0.0318221
0.837724,0.0309067,0.0275228
0.281516,0.0256927,0.106251
0.579715,0.0161795,0.0647254
0.1126,0.0794783,0.029195
0.582522,0.0115213,0.0772819
0.651123,0.06043,0.0437169
0.684957,0.0132702,0.102003
0.926931,0.0182415,0.120875
0.451013,0.0720388,0.0187919
0.79018,0.097559,0.0298684
0.50901,0.0226282,0.0457032
0.25488,0.0650475,0.0555731
0.175435,0.0340916,0.0259146
0.74262,0.032323,0.0384376
0.409314,0.0589436,0.0227385
0.160716,0.0289289,0.045559
0.967331,0.0434501,0.0686805
0.13036,0.0265097,0.0670505
0.468602,0.0436618,0.0279344
0.275056,0.0161395,0.113257
0.0356201,0.0323033,0.0508654
0.921279,0.0207985,0.0821831
0.246793,0.0276613,0.033296
0.320826,0.0124143,0.0703056
0.430215,0.0318879,0.126394
0.575807,0.074021,0.0192132
0.146748,0.0347767,0.0619797
0.332278,0.0270789,0.0293002
0.338946,0.0978217,0.0580253
0.174759,0.0302463,0.0294428
0.590225,0.0255127,0.0355369
0.819798,0.0179599,0.0489713
0.935696,0.0578546,0.0171508
0.282516,0.0886596,0.0167805
0.921109,0.040423,0.0734998
0.185916,0.0266882,0.100653
0.892538,0.0245433,0.0561513
0.483094,0.0369241,0.0237303
0.341063,0.0670047,0.0262651
0.170301,0.0416797,0.04035
0.146195,0.165118,0.0216551
0.244989,0.115307,0.0361347
0.287935,0.0605059,0.032737
0.155777,0.0758445,0.0342017
0.519401,0.0301015,0.0317651
0.109553,0.106474,0.0527313
0.496934,0.0725159,0.020871
0.677748,0.0747025,0.0236157
0.242173,0.0305588,0.0325313
